isbn,url
9780369704184,https://www.kobo.com/us/en/ebook/wrangled-and-delivering-justice
9780369705471,https://www.kobo.com/us/en/ebook/chasing-danger-2
9780369704597,https://www.kobo.com/us/en/ebook/a-dog-named-boo-8
9780369703767,https://www.kobo.com/us/en/ebook/home-sweet-christmas-2
9780369703354,https://www.kobo.com/us/en/ebook/suddenly-a-father-4
9780369704719,https://www.kobo.com/us/en/ebook/grave-secrets-15
9780369704870,https://www.kobo.com/us/en/ebook/wild-wicked-scot-5
9780369704245,https://www.kobo.com/us/en/ebook/target-on-the-mountain
9780369705730,https://www.kobo.com/us/en/ebook/dancing-in-the-moonlight-22
9780369705327,https://www.kobo.com/us/en/ebook/the-pride-of-jared-mackade-6
9780369704979,https://www.kobo.com/us/en/ebook/what-happens-in-suburbia
9780369704627,https://www.kobo.com/us/en/ebook/a-father-s-redemption
9780369703989,https://www.kobo.com/us/en/ebook/no-reason-to-trust
9780369704283,https://www.kobo.com/us/en/ebook/big-sky-river-5
9780369704320,https://www.kobo.com/us/en/ebook/frontier-secrets
9780369704726,https://www.kobo.com/us/en/ebook/peril-at-the-peak
9780369704030,https://www.kobo.com/us/en/ebook/honor-s-promise-and-dade
9780369705389,https://www.kobo.com/us/en/ebook/her-cowboy-s-twin-blessings-and-the-cowboy-s-twin-surprise
9780369704221,https://www.kobo.com/us/en/ebook/alaskan-mountain-pursuit
9780369703965,https://www.kobo.com/us/en/ebook/breaking-his-rules-6
9780369704504,https://www.kobo.com/us/en/ebook/a-woman-like-annie-3
9780369704375,https://www.kobo.com/us/en/ebook/christmas-homecoming-secrets
9780369705051,https://www.kobo.com/us/en/ebook/keeper-s-reach-5
9780369705990,https://www.kobo.com/us/en/ebook/the-rough-rider
9780369703927,https://www.kobo.com/us/en/ebook/one-more-night-26
9780369704016,https://www.kobo.com/us/en/ebook/follow-her-heart-2
9780369704641,https://www.kobo.com/us/en/ebook/wagon-train-wedding-1
9780369703637,https://www.kobo.com/us/en/ebook/when-sparks-fly-17
9780369705440,https://www.kobo.com/us/en/ebook/the-last-straw-15
9780369704405,https://www.kobo.com/us/en/ebook/saddle-up-21
9780369705747,https://www.kobo.com/us/en/ebook/king-s-ransom-28
9780369704863,https://www.kobo.com/us/en/ebook/second-chance-242
9780369704900,https://www.kobo.com/us/en/ebook/hard-hearted-highlander-4
9780369704696,https://www.kobo.com/us/en/ebook/justice-overdue
9780369705198,https://www.kobo.com/us/en/ebook/saving-max-6
9780369704290,https://www.kobo.com/us/en/ebook/big-sky-summer-4
9780369704795,https://www.kobo.com/us/en/ebook/the-widows-of-champagne
9780369704115,https://www.kobo.com/us/en/ebook/king-s-ransom-and-nate
9780369704382,https://www.kobo.com/us/en/ebook/high-stakes-holiday-reunion-3
9780369704689,https://www.kobo.com/us/en/ebook/danger-next-door-2
9780369704832,https://www.kobo.com/us/en/ebook/radar-girls
9780369704962,https://www.kobo.com/us/en/ebook/happily-ever-after-all
9780369705396,https://www.kobo.com/us/en/ebook/the-rancher-s-legacy-and-the-texan-s-secret-daughter
